"Citation:  Lovelace, J.K., Nielsen, M.G., Read, A.L., and Murphy, C.J., 2020, Estimated Groundwater Withdrawals from Principal Aquifers in the United States—County Level Data for 2015: U.S. Geological Survey data release, https://doi.org/10.5066/P9EI0KMR.
[--, no data]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,State_FIPS,CountyAquifer,CountyAquifer Name,PS-GWPop,PS-GWPop-M,PS-WGWFr,PS-WGWFr-M,PS-WGWSa,PS-WGWSa-M,PS-WGWTo,DO-WGWFr,DO-WGWFr-M,DO-SSPop,DO-SSPop-M,IN-WGWFr,IN-WGWFr-M,IN-WGWSa,IN-WGWSa-M,IN-WGWTo,PO-WGWFr,PO-WGWFr-M,PO-WGWSa,PO-WGWSa-M,PO-WGWTo,PC-WGWFr,PC-WGWFr-M,PC-WGWSa,PC-WGWSa-M,PC-WGWTo,PT-WGWFr,PT-WGWSa,PT-WGWTo,MI-WGWFr,MI-WGWFr-M,MI-WGWSa,MI-WGWSa-M,MI-WGWTo,LI-WGWFr,LI-WGWFr-M,AQ-WGWFr,AQ-WGWFr-M,AQ-WGWSa,AQ-WGWSa-M,AQ-WGWTo,IC-WGWFr,IC-WGWFr-M,IG-WGWFr,IG-WGWFr-M,IR-WGWFr,IR-WGWFr-M,IT-WGWFr,TO-WGWFr,TO-WGWSa,TO-WGWTo
Oklahoma,40,40-043-N9999OTHER,OK-Dewey County-Other aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,1.89,EGGM,1.89,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.01,EGDU,0.01,0.01,1.89,1.9
Oklahoma,40,40-045-N100ALLUVL,OK-Ellis County-Alluvial aquifers,0.307,EGAM,0.08,EGDU,0,EGDU,0.08,0.01,EGGM,0.116,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.06,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.61,EGDU,0.61,0.76,0,0.76
Oklahoma,40,40-045-N100HGHPLN,OK-Ellis County-High Plains aquifer,2.187,EGAM,0.57,EGDU,0,EGDU,0.57,0.14,EGGM,1.621,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,1.04,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,10.99,EGDU,10.99,12.74,0,12.74
Oklahoma,40,40-045-N300RSHSPG,OK-Ellis County-Rush Springs aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-045-N9999OTHER,OK-Ellis County-Other aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-047-N100ALLUVL,OK-Garfield County-Alluvial aquifers,47.307,EGAM,2.33,EGDU,0,EGDU,2.33,0.27,EGGM,3.191,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.07,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.9,EGDU,0.9,3.57,0,3.57
Oklahoma,40,40-047-N300CNRLOK,OK-Garfield County-Central Oklahoma aquifer,1.624,EGAM,0.08,EGDU,0,EGDU,0.08,0.01,EGGM,0.118,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0.09,0,0.09
Oklahoma,40,40-047-N9999OTHER,OK-Garfield County-Other aquifers,9.34,EGAM,0.46,EGDU,0,EGDU,0.46,0.14,EGGM,1.654,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0.1,EGGM,0.1,0.03,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,1.16,EGDU,1.16,1.79,0.1,1.89
Oklahoma,40,40-049-N100ALLUVL,OK-Garvin County-Alluvial aquifers,6.694,EGAM,0.72,EGDU,0,EGDU,0.72,0.43,EGGM,3.035,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.06,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.17,EGDU,0.17,1.38,0,1.38
Oklahoma,40,40-049-N300CNRLOK,OK-Garvin County-Central Oklahoma aquifer,0.557,EGAM,0.06,EGDU,0,EGDU,0.06,0.06,EGGM,0.423,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.01,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.09,EGDU,0.09,0.22,0,0.22
Oklahoma,40,40-049-N400ABKSMP,OK-Garvin County-Arbuckle-Simpson aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-049-N9999OTHER,OK-Garvin County-Other aquifers,0.93,EGAM,0.1,EGDU,0,EGDU,0.1,0.05,EGGM,0.353,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,5.26,EGGM,5.26,0.01,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0.16,5.26,5.42
Oklahoma,40,40-051-N100ALLUVL,OK-Grady County-Alluvial aquifers,4.869,EGAM,0.78,EGDU,0,EGDU,0.78,1.38,EGGM,16.222,EGAM,0.01,EGDU,0,EGDU,0.01,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0.01,EGGM,0,EGGM,0.01,0.14,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,7.88,EGDU,7.88,10.2,0,10.2
Oklahoma,40,40-051-N300CNRLOK,OK-Grady County-Central Oklahoma aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-051-N300RSHSPG,OK-Grady County-Rush Springs aquifer,6.99,EGAM,1.12,EGDU,0,EGDU,1.12,0.29,EGGM,3.409,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.03,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.68,EGDU,0.68,2.12,0,2.12
Oklahoma,40,40-051-N400ABKSMP,OK-Grady County-Arbuckle-Simpson aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-051-N400BLAINE,OK-Grady County-Blaine aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-051-N9999OTHER,OK-Grady County-Other aquifers,3.121,EGAM,0.5,EGDU,0,EGDU,0.5,0.26,EGGM,3.056,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,1.97,EGGM,1.97,0.03,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,1.12,EGDU,1.12,1.91,1.97,3.88
Oklahoma,40,40-053-N100ALLUVL,OK-Grant County-Alluvial aquifers,4.165,EGAM,1.26,EGDU,0,EGDU,1.26,0.02,EGGM,0.211,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0.01,EGGM,0,EGGM,0.01,0.04,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,1.25,EGDU,1.25,2.58,0,2.58
Oklahoma,40,40-053-N9999OTHER,OK-Grant County-Other aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0.48,EGGM,0.48,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.12,EGDU,0.12,0.12,0.48,0.6
Oklahoma,40,40-055-N100ALLUVL,OK-Greer County-Alluvial aquifers,5.866,EGAM,1.46,EGDU,0,EGDU,1.46,0.02,EGGM,0.204,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.05,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,4.24,EGDU,4.24,5.77,0,5.77
Oklahoma,40,40-055-N400BLAINE,OK-Greer County-Blaine aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.02,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,2.21,EGDU,2.21,2.23,0,2.23
Oklahoma,40,40-055-N9999OTHER,OK-Greer County-Other aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0.08,EGGM,0.08,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.17,EGDU,0.17,0.17,0.08,0.25
Oklahoma,40,40-057-N100ALLUVL,OK-Harmon County-Alluvial aquifers,2.788,EGAM,0.73,EGDU,0,EGDU,0.73,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.03,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,5.83,EGDU,5.83,6.59,0,6.59
Oklahoma,40,40-057-N100HGHPLN,OK-Harmon County-High Plains aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-057-N300ADAVMS,OK-Harmon County-Ada-Vamoosa aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-057-N400BLAINE,OK-Harmon County-Blaine aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.08,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,21.99,EGDU,21.99,22.07,0,22.07
Oklahoma,40,40-057-N9999OTHER,OK-Harmon County-Other aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.13,EGDU,0.13,0.13,0,0.13
Oklahoma,40,40-059-N100ALLUVL,OK-Harper County-Alluvial aquifers,2.63,EGAM,0.47,EGDU,0,EGDU,0.47,0.02,EGGM,0.265,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.74,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,7.1,EGDU,7.1,8.33,0,8.33
Oklahoma,40,40-059-N100HGHPLN,OK-Harper County-High Plains aquifer,0,EGAM,0,EGDU,0,EGDU,0,0.01,EGGM,0.132,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.2,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,2.07,EGDU,2.07,2.28,0,2.28
Oklahoma,40,40-059-N300RSHSPG,OK-Harper County-Rush Springs aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.01,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.09,EGDU,0.09,0.1,0,0.1
Oklahoma,40,40-059-N400BLAINE,OK-Harper County-Blaine aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.03,EGDU,0.03,0.03,0,0.03
Oklahoma,40,40-059-N9999OTHER,OK-Harper County-Other aquifers,0.727,EGAM,0.13,EGDU,0,EGDU,0.13,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.06,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.48,EGDU,0.48,0.67,0,0.67
Oklahoma,40,40-061-N100ALLUVL,OK-Haskell County-Alluvial aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.05,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0.05,0,0.05
Oklahoma,40,40-061-N9999OTHER,OK-Haskell County-Other aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0.15,EGGM,0.15,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0.15,0.15
Oklahoma,40,40-061-S400OZRKPL,OK-Haskell County-Ozark Plateaus aquifer system,0,EGAM,0,EGDU,0,EGDU,0,0.47,EGGM,5.57,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.02,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0.49,0,0.49
Oklahoma,40,40-063-N100ALLUVL,OK-Hughes County-Alluvial aquifers,1.67,EGAM,0.13,EGDU,0,EGDU,0.13,0.02,EGGM,0.193,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.29,EGAM,0.01,EGAM,0,EGAM,0.01,--,--,--,--,1.95,EGDU,1.95,2.4,0,2.4
Oklahoma,40,40-063-N9999OTHER,OK-Hughes County-Other aquifers,2.183,EGAM,0.17,EGDU,0,EGDU,0.17,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0.17,EGGM,0.17,0.03,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.03,EGDU,0.03,0.23,0.17,0.4
Oklahoma,40,40-065-N100ALLUVL,OK-Jackson County-Alluvial aquifers,3.923,EGAM,0.21,EGDU,0,EGDU,0.21,0,EGGM,0.039,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.03,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,4.88,EGDU,4.88,5.12,0,5.12
Oklahoma,40,40-065-N300ADAVMS,OK-Jackson County-Ada-Vamoosa aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-065-N400BLAINE,OK-Jackson County-Blaine aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0.09,EGDU,0,EGDU,0.09,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.04,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,6.03,EGDU,6.03,6.16,0,6.16
Oklahoma,40,40-065-N9999OTHER,OK-Jackson County-Other aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,1.69,EGGM,1.69,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,1.69,1.69
Oklahoma,40,40-067-N100ALLUVL,OK-Jefferson County-Alluvial aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0.046,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.03,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.03,EGDU,0.03,0.06,0,0.06
Oklahoma,40,40-067-N300CNRLOK,OK-Jefferson County-Central Oklahoma aquifer,0.215,EGAM,0.06,EGDU,0,EGDU,0.06,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.03,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.09,EGDU,0.09,0.18,0,0.18
Oklahoma,40,40-067-N9999OTHER,OK-Jefferson County-Other aquifers,1.185,EGAM,0.33,EGDU,0,EGDU,0.33,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0.55,EGGM,0.55,0.04,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0.37,0.55,0.92
Oklahoma,40,40-067-S500EDRTRN,OK-Jefferson County-Edwards-Trinity aquifer system,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-069-N100ALLUVL,OK-Johnston County-Alluvial aquifers,0.615,EGAM,0.09,EGDU,0,EGDU,0.09,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0.67,EGGM,0,EGGM,0.67,0.01,EGAM,0.05,EGAM,0,EGAM,0.05,--,--,--,--,0.23,EGDU,0.23,1.05,0,1.05
Oklahoma,40,40-069-N300CNRLOK,OK-Johnston County-Central Oklahoma aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-069-N400ABKSMP,OK-Johnston County-Arbuckle-Simpson aquifer,2.527,EGAM,0.37,EGDU,0,EGDU,0.37,0,EGGM,0.04,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0.77,EGGM,0,EGGM,0.77,0.01,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.01,EGDU,0.01,1.16,0,1.16
Oklahoma,40,40-069-N9999OTHER,OK-Johnston County-Other aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-069-S500EDRTRN,OK-Johnston County-Edwards-Trinity aquifer system,3.074,EGAM,0.45,EGDU,0,EGDU,0.45,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,1.02,EGGM,0,EGGM,1.02,0.02,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.04,EGDU,0.04,1.53,0,1.53
Oklahoma,40,40-071-N100ALLUVL,OK-Kay County-Alluvial aquifers,28.977,EGAM,6.57,EGDU,0,EGDU,6.57,0,EGGM,0.045,EGAM,1.5,EGDU,0,EGDU,1.5,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.03,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,2.02,EGDU,2.02,10.12,0,10.12
Oklahoma,40,40-071-N300CNRLOK,OK-Kay County-Central Oklahoma aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,2.06,EGDU,0,EGDU,2.06,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0.01,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,2.18,EGDU,2.18,4.25,0,4.25
Oklahoma,40,40-071-N9999OTHER,OK-Kay County-Other aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,1.48,EGGM,1.48,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.16,EGDU,0.16,0.16,1.48,1.64
Oklahoma,40,40-073-N100ALLUVL,OK-Kingfisher County-Alluvial aquifers,10.452,EGAM,1.66,EGDU,0,EGDU,1.66,0.44,EGGM,5.132,EGAM,0.01,EGDU,0,EGDU,0.01,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0.59,EGGM,0,EGGM,0.59,0.65,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,10.75,EGDU,10.75,14.1,0,14.1
Oklahoma,40,40-073-N300CNRLOK,OK-Kingfisher County-Central Oklahoma aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-073-N300RSHSPG,OK-Kingfisher County-Rush Springs aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-073-N9999OTHER,OK-Kingfisher County-Other aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,1.34,EGGM,1.34,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.05,EGDU,0.05,0.05,1.34,1.39
Oklahoma,40,40-075-N100ALLUVL,OK-Kiowa County-Alluvial aquifers,3.55,EGAM,0.29,EGDU,0,EGDU,0.29,0.01,EGGM,0.131,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0.01,EGGM,0,EGGM,0.01,0.18,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,1.46,EGDU,1.46,1.95,0,1.95
Oklahoma,40,40-075-N300CNRLOK,OK-Kiowa County-Central Oklahoma aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-075-N300RSHSPG,OK-Kiowa County-Rush Springs aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-075-N400ABKSMP,OK-Kiowa County-Arbuckle-Simpson aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-075-N400BLAINE,OK-Kiowa County-Blaine aquifer,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0,EGGM,0,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0,EGDU,0,0,0,0
Oklahoma,40,40-075-N9999OTHER,OK-Kiowa County-Other aquifers,0,EGAM,0,EGDU,0,EGDU,0,0,EGGM,0,EGAM,0,EGDU,0,EGDU,0,0,EGAM,0,EGAM,0,0,EGAM,0,EGAM,0,0,0,0,0,EGGM,0.18,EGGM,0.18,0,EGAM,0,EGAM,0,EGAM,0,--,--,--,--,0.05,EGDU,0.05,0.05,0.18,0.23
